food_id,ingredient_name,quantity_other,quantity_oz,price
171804,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, select, raw",,8,9.99
171805,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",1 lb,16,11.99
171806,"Beef, round, bottom round , roast, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",1 lb,16,11.99
171807,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",1 lb,16,11.99
171808,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",1 lb,16,11.99
171809,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, roasted",1 lb,16,11.99
171810,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, all grades, raw",1 lb,16,8.99
171811,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",,6,7.00
171812,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, raw",,6,7.00
171813,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",,,
171814,"Beef, short loin, top loin steak, separable lean only, trimmed to 1/8"" fat, all grades, raw",1 lb,16,11.99
171815,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",1 lb,16,11.99
171816,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, all grades, raw",1 lb,16,11.99
171817,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised",1 lb,16,12.99
171818,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised",1 lb,16,6.99
171819,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, choice, raw",1 lb,16,11.99
171820,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, choice, raw",1 lb,16,11.99
171821,"Soup, wonton, Chinese restaurant",,10,4.99
171822,"Soup, ramen noodle, dry, any flavor, reduced fat, reduced sodium",,2.25,0.69
171823,"Sauce, duck, ready-to-serve",,3.5,1.38
171824,"Sauce, salsa, verde, ready-to-serve",,15.5,4.99
171825,"Sauce, steak, tomato based",,11.5,3.49
171826,"Sauce, tartar, ready-to-serve",,11.5,2.79
171827,"Sauce, barbecue, SWEET BABY RAY'S, original",,18,4.99
171828,"Sauce, barbecue, BULL'S-EYE, original",,18,4.99
171829,"Sauce, barbecue, KC MASTERPIECE, original",,18,4.99
171830,"Sauce, barbecue, OPEN PIT, original",,18,4.99
171831,Wasabi,,9,4.99
171832,"Dip, bean, original flavor",,10,5.49
171833,"Sauce, horseradish",,9.5,5.49
171834,"Dip, FRITO'S, bean, original flavor",,9,4.29
171835,"Cookie, vanilla with caramel, coconut, and chocolate coating",6 ct,1.93,5.49
171836,"Cookie, with peanut butter filling, chocolate-coated",,15.27,6.49
171837,"Cookies, animal, with frosting or icing",20 ct,1,10.99
171838,"Crackers, multigrain",,12.7,4.79
171839,"Cake, snack cakes, not chocolate, with icing or filling, low-fat, with added fiber",8 count,,3.69
171840,"Cookies, brownies, commercially prepared, reduced fat, with added fiber",,4.25,5.49
171841,"Cookies, chocolate sandwich, with creme filling, reduced fat",,18.71,5.29
171842,"Cookies, oatmeal sandwich, with creme filling",,13.29,4.49
171843,"Cookies, peanut butter, commercially prepared, sugar free",,15.27,6.49
171844,"Bread, chapati or roti, plain, commercially prepared",,,
171845,"Bread, naan, plain, commercially prepared, refrigerated",,10.6,6.49
171846,"Crackers, standard snack-type, with whole wheat",,2.67,1.25
171847,"Cookies, coconut macaroon",,10,6.49
171848,"Crackers, sandwich-type, peanut butter filled, reduced fat",20 ct,,9.99
171849,"Bread, cinnamon",,18,6.99
171850,"Bread, wheat, sprouted",,20,4.29
171851,"Bread, wheat, sprouted, toasted",,20,4.29
171852,"Bagels, multigrain",6 ct,10.6,4.99
171853,"Pancakes, whole wheat, dry mix, incomplete",6 ct,14.82,6.99
171854,"Crackers, toast thins, low sodium",,8.5,4.29
171855,"Crackers, whole grain, sandwich-type, with peanut butter filling",,8.4,3.79
171856,"Crackers, water biscuits",,,
171857,"Cookies, gluten-free, chocolate sandwich, with creme filling",,10.5,5.99
171858,"Cookies, gluten-free, chocolate wafer",,10.5,5.99
171859,"Cookies, gluten-free, lemon wafer",,10.5,5.99
171860,"Cookies, gluten-free, vanilla sandwich, with creme filling",,10.5,5.99
171861,"Rolls, gluten-free, white, made with brown rice flour, tapioca starch, and potato starch",,14.3,6.99
171862,"Rolls, gluten-free, white, made with rice flour, rice starch, and corn starch",,14.3,6.99
171863,"Rolls, gluten-free, white, made with brown rice flour, tapioca starch, and sorghum flour",,14.3,6.99
171864,"Rolls, gluten-free, whole grain, made with tapioca starch and brown rice flour",,14.3,6.99
171865,"Cookies, oatmeal, reduced fat",,12,1.79
171866,"Cookies, chocolate cream covered biscuit sticks",,,
171867,"Cookies, Marie biscuit",,,
171868,"Cookies, vanilla sandwich with creme filling, reduced fat",,12,4.19
171869,"Beverages, carbonated, tonic water",,16.9,3.29
171870,"Beverages, Energy drink, RED BULL, sugar free, with added caffeine, niacin, pantothenic acid, vitamins B6 and B12",,15.5,2.99
171871,"Beverages, carbonated, root beer",,16.9,3.29
171872,"Alcoholic Beverage, wine, table, red, Gamay",,16.9,3.99
171873,"Beverages, chocolate drink, milk and soy based, ready to drink, fortified",,14.1,4.99
171874,"Beverages, chocolate malt powder, prepared with 1% milk, fortified",,38,12.99
171875,"Beverages, carbonated, limeade, high caffeine",,16.9,3.29
171876,"Beverages, carbonated, low calorie, cola or pepper-types, with sodium saccharin, contains caffeine",,16.9,3.29
171877,"Beverages, coffee, ready to drink, vanilla, light, milk based, sweetened",10 ct,,9.99
171878,"Beverages, Lemonade fruit juice drink light, fortified with vitamin E and C",,,
171879,"Beverages, chocolate-flavor beverage mix, powder, prepared with whole milk",,38,12.99
171880,"Beverages, coffee, ready to drink, milk based, sweetened",10 ct,,9.99
171881,"Beverages, coffee, brewed, breakfast blend",10 ct,,9.99
171882,"Beverages, Clam and tomato juice, canned",,32,4.19
171883,"Beverages, tea, green, ready to drink, ginseng and honey, sweetened",18 ct,,6.99
171884,"Beverages, The COCA-COLA company, Minute Maid, Lemonade",24 pk,12,15.99
171885,"Beverages, tea, green, ready-to-drink, diet",18 ct,,6.99
171886,"Beverages, Cocoa mix, no sugar added, powder",,1.38,8.99
171887,"Cocoa mix, NESTLE, Rich Chocolate Hot Cocoa Mix",,18,9.49
171888,"Beverages, tea, black, ready-to-drink, lemon, sweetened",18 ct,,6.99
171889,"Beverages, coffee, brewed, prepared with tap water, decaffeinated",10 ct,,9.99
171890,"Beverages, coffee, brewed, prepared with tap water",10 ct,,9.99
171891,"Beverages, coffee, brewed, espresso, restaurant-prepared",10 ct,,9.99
171892,"Beverages, tea, black, ready-to-drink, lemon, diet",18 ct,,6.99
171893,"Beverages, coffee, instant, regular, powder",10 ct,,9.99
171894,"Beverages, coffee, instant, decaffeinated, prepared with water",10 ct,,9.99
171895,"Beverages, OCEAN SPRAY, Cranberry-Apple Juice Drink, bottled",,64,3.79
171896,"Beverages, OCEAN SPRAY, Diet Cranberry Juice",,64,3.79
171897,"Beverages, coffee, instant, with chicory",10 ct,,9.99
171898,"Beverages, KRAFT, coffee, instant, French Vanilla Cafe",,12,1.50
171899,"Beverages, OCEAN SPRAY, Cran Raspberry Juice Drink",,64,3.79
171900,"Beverages, OCEAN SPRAY, Cran Lemonade",,64,3.79
171901,"Beverages, OCEAN SPRAY, Diet Cran Cherry",,64,3.79
171902,"Beverages, cranberry-grape juice drink, bottled",,64,3.79
171903,"Cranberry juice cocktail, bottled",,64,2.99
171904,"Cranberry juice cocktail, bottled, low calorie, with calcium, saccharin and corn sweetener",,64,2.99
171905,"Beverages, Eggnog-flavor mix, powder, prepared with whole milk",,,
171906,"Alcoholic beverages, beer, higher alcohol",6 bottles,12,12.99
171907,"Beverages, Malt liquor beverage",12 bottles,11.2,19.99
171908,"Alcoholic beverages, wine, rose",,16.9,3.99
171909,"Beverages, OCEAN SPRAY, Cran Pomegranate",,64,3.79
171910,"Beverages, tea, green, brewed, decaffeinated",18 ct,,6.99
171911,"Beverages, tea, green, ready to drink, unsweetened",18 ct,,6.99
171912,"Beverages, citrus fruit juice drink, frozen concentrate",,64,2.49
171913,"Beverages, citrus fruit juice drink, frozen concentrate, prepared with water",,64,2.49
171914,"Beverages, fruit punch drink, without added nutrients, canned",8 pk,6,4.49
171915,"Beverages, Tropical Punch, ready-to-drink",,12,2.49
171916,"Beverages, grape drink, canned",6 pk,16.9,18.99
171917,"Beverages, tea, green, brewed, regular",18 ct,,6.99
171918,"Beverages, tea, instant, lemon, with added ascorbic acid",18 ct,,6.99
171919,"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 86 proof",,,
171920,"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 90 proof",,,
171921,"Carbonated beverage, chocolate-flavored soda",,16.9,3.29
171922,"Beverages, water, bottled, non-carbonated, EVIAN",1 liter,,1.00
171923,"Beverages, Powerade Zero Ion4, calorie-free, assorted flavors",,28,1.50
171924,"Beverages, WENDY'S, tea, ready-to-drink, unsweetened",,,
171925,"Alcoholic Beverage, wine, table, red, Merlot",,16.9,3.99
171926,"Water, non-carbonated, bottles, natural fruit flavors, sweetened with low calorie sweetener",8 pk,12,4.49
171927,"Beverages, V8 SPLASH Juice Drinks, Diet Tropical Blend",,64,2.49
171928,"Beverages, V8 SPLASH Juice Drinks, Berry Blend",,64,2.49
171929,"Beverages, V8 SPLASH Juice Drinks, Fruit Medley",,64,2.49
171930,"Beverages, V8 SPLASH Juice Drinks, Guava Passion Fruit",,64,2.49
171931,"Beverages, V8 SPLASH Juice Drinks, Strawberry Kiwi",,,
171932,"Beverages, V8 SPLASH Juice Drinks, Tropical Blend",,64,2.49
171933,"Beverages, V8 V-FUSION Juices, Peach Mango",,64,2.49
171934,"Beverages, V8 V-FUSION Juices, Strawberry Banana",,64,2.49
171935,"Beverages, Energy Drink, Monster, fortified with vitamins C, B2, B3, B6, B12",,15.5,2.99
171936,"Beverages, Energy drink, AMP, sugar free",,15.5,2.99
171937,"Beverages, Energy drink, ROCKSTAR",,15.5,2.99
171938,"Beverages, Energy drink, ROCKSTAR, sugar free",,15.5,2.99
171939,"Beverages, Meal supplement drink, canned, peanut flavor",,8,25.99
171940,"Water, with corn syrup and/or sugar and low calorie sweetener, fruit flavored",,,
171941,"Beverages, Horchata, as served in restaurant",10 ct,,10.99
171942,"Beverages, rice milk, unsweetened",,,
171943,"Beverages, Energy drink, VAULT, citrus flavor",,15.5,2.99
171944,"Beverages, Fruit flavored drink, reduced sugar, greater than 3% fruit juice, high vitamin C, added calcium",10 ct,,3.79
171945,"Beverages, fruit juice drink, greater than 3% fruit juice, high vitamin C and added thiamin",8 pk,6,4.49
171946,"Beverages, tea, hibiscus, brewed",18 ct,,6.99
171947,"Beverages, fruit juice drink, greater than 3% juice, high vitamin C",8 pk,6,4.49
171948,"Fish, bass, striped, raw",1 lb,16,9.99
171949,"Fish, bluefish, raw",,5.5,1.69
171950,"Fish, burbot, raw",10 ounces,,7.99
171951,"Fish, butterfish, raw",1 ct,,10.99
171952,"Fish, carp, raw",60 ct,,22.99
171953,"Fish, cisco, raw",,,
171954,"Fish, cisco, smoked",,,
171955,"Fish, cod, Atlantic, raw",4 pk,11.6,8.99
171956,"Fish, cod, Atlantic, cooked, dry heat",4 pk,11.6,8.99
171957,"Fish, croaker, Atlantic, cooked, breaded and fried",,10,3.49
171958,"Fish, cusk, raw",1 ct,,10.99
171959,"Fish, mahimahi, raw",1 ct,,10.99
171960,"Fish, drum, freshwater, raw",,,
171961,"Fish, gefiltefish, commercial, sweet recipe",,24,10.49
171962,"Fish, grouper, mixed species, raw",,12,13.99
171963,"Fish, grouper, mixed species, cooked, dry heat",,12,13.99
171964,"Fish, haddock, raw",4 pk,11.6,8.99
171965,"Fish, halibut, Greenland, raw",,12,12.99
171966,"Crustaceans, crab, blue, canned",8 ounces,,3.79
171967,"Crustaceans, crab, blue, crab cakes, home recipe",8 ounces,,3.79
171968,"Crustaceans, crab, dungeness, raw",,,
171969,"Crustaceans, crab, queen, raw",,,
171970,"Crustaceans, shrimp, mixed species, cooked, breaded and fried",,9,7.99
171971,"Crustaceans, shrimp, mixed species, cooked, moist heat (may contain additives to retain moisture)",,9,7.99
171972,"Crustaceans, shrimp, mixed species, canned",,,
171973,"Crustaceans, shrimp, mixed species, imitation, made from surimi",,,
171974,"Mollusks, clam, mixed species, cooked, breaded and fried",1 ct,,20.99
171975,"Mollusks, clam, mixed species, cooked, moist heat",,,
171976,"Mollusks, clam, mixed species, canned, drained solids",,,
171977,"Mollusks, clam, mixed species, canned, liquid",1 ct,,20.99
171978,"Mollusks, oyster, eastern, wild, raw",,8,10.99
171979,"Mollusks, oyster, eastern, cooked, breaded and fried",,12,2.39
171980,"Mollusks, oyster, eastern, wild, cooked, moist heat",,12,2.39
171981,"Mollusks, oyster, eastern, canned",,12,2.39
171982,"Mollusks, squid, mixed species, cooked, fried",16 ounces,,19.99
171983,"Mollusks, whelk, unspecified, raw",,,
171984,"Mollusks, whelk, unspecified, cooked, moist heat",,,
171985,"Fish, salmon, chinook, smoked, (lox), regular",11 ounces,,5.00
171986,"Fish, tuna, light, canned in water, without salt, drained solids",,5,1.29
171987,"Fish, tuna, white, canned in oil, without salt, drained solids",,5,1.29
171988,"Fish, tuna, white, canned in water, without salt, drained solids",,5,1.29
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1 lb,16,9.99
171990,"Fish, cod, Pacific, cooked, dry heat (may contain additives to retain moisture)",4 pk,11.6,8.99
171991,"Fish, cusk, cooked, dry heat",1 ct,,10.99
171992,"Fish, mahimahi, cooked, dry heat",1 ct,,10.99
171993,"Fish, drum, freshwater, cooked, dry heat",20 ct,,9.29
171994,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",,15,4.99
171995,"Fish, milkfish, cooked, dry heat",1 ct,,10.99
171996,"Fish, monkfish, cooked, dry heat",1 ct,,10.99
171997,"Fish, pike, walleye, cooked, dry heat",10 ct,18.2,7.99
171998,"Fish, salmon, Atlantic, wild, cooked, dry heat",11 ounces,,5.00
171999,"Fish, salmon, chinook, cooked, dry heat",11 ounces,,5.00
172000,"Fish, salmon, chum, cooked, dry heat",11 ounces,,5.00
172001,"Fish, salmon, pink, cooked, dry heat",11 ounces,,5.00
172002,"Fish, sucker, white, cooked, dry heat",1 lb,16,7.99
172003,"Fish, sunfish, pumpkin seed, cooked, dry heat",8 ounces,,5.00
172004,"Fish, trout, mixed species, cooked, dry heat",1 lb,16,10.99
172005,"Fish, tuna, skipjack, fresh, cooked, dry heat",,5,1.29
172006,"Fish, tuna, yellowfin, fresh, cooked, dry heat",,5,1.29
172007,"Crustaceans, crab, dungeness, cooked, moist heat",8 ounces,,3.79
172008,"Crustaceans, crab, queen, cooked, moist heat",8 ounces,,3.79
172009,"Crustaceans, spiny lobster, mixed species, cooked, moist heat",,,
172010,"Mollusks, cuttlefish, mixed species, cooked, moist heat",,,
172011,"Beerwurst, beer salami, pork and beef",,5,6.49
172012,"Bologna, beef",,14,5.79
172013,"Bologna, beef and pork",1 lb,16,1.89
172014,"Pasta, cooked, unenriched, with added salt",,7,2.29
172015,"Cornmeal, degermed, unenriched, white",5 lb,80,3.29
172016,"Wheat flour, white (industrial), 9% protein, bleached, enriched",5 lb,80,6.99
172017,"Wheat flour, white (industrial), 9% protein, bleached, unenriched",,,
172018,"Wheat flour, white (industrial), 10% protein, bleached, enriched",5 lb,80,6.99
172019,"Wheat flour, white (industrial), 10% protein, bleached, unenriched",5 lb,80,6.99
172020,"Wheat flour, white (industrial), 13% protein, bleached, unenriched",,,
172021,"Wheat flour, white (industrial), 15% protein, bleached, enriched",5 lb,80,6.99
172022,"Wheat flour, white (industrial), 15% protein, bleached, unenriched",,,
172023,Millet flour,,16,9.99
172024,"Pasta, whole grain, 51% whole wheat, remaining enriched semolina, cooked (Includes foods for USDA's Food Distribution Program)",,16,1.25
172025,"Pasta, whole grain, 51% whole wheat, remaining enriched semolina, dry (Includes foods for USDA's Food Distribution Program)",,16,1.25
172026,"Pasta, gluten-free, brown rice flour, cooked, TINKYADA",,12,2.99
172027,"Pasta, gluten-free, corn flour and quinoa flour, cooked, ANCIENT HARVEST",,12,2.99
172028,"Fast Foods, biscuit, with egg and sausage",,24,2.69
172029,"Fast foods, biscuit, with egg, cheese, and bacon",,24,2.69
172030,"Fast foods, biscuit, with ham",,,
172031,"Fast foods, biscuit, with sausage",,,
172032,"Fast foods, english muffin, with cheese and sausage",,16,8.49
172033,"Fast foods, english muffin, with egg, cheese, and canadian bacon",,16,8.49
172034,"Fast foods, english muffin, with egg, cheese, and sausage",,16,8.49
172035,"Fast foods, french toast sticks",,,
172036,"Fast foods, sundae, strawberry",,,
